instrument,class,precursorAdduct,fragment,ppmMassRange,group,ParKey,ParValue
MS:1002523,PGE2{d9},[M-H]1-,m/z 280.2630,5,0001321,model,dlnormPar
MS:1002523,PGE2{d9},[M-H]1-,m/z 324.2529,5,0001321,model,dlnormPar
MS:1002523,PGE2{d9},[M-H]1-,m/z 342.2631,5,0001321,model,dlnormPar
MS:1002523,PGE2{d9},[M-H]1-,m/z 59.0139,5,0001321,model,dlnormPar
MS:1002523,PGE2{d9},[M-H]1-,precursor,5,0001321,model,dlnormPar
MS:1002523,PGE2{d9},[M-H]1-,m/z 122.1537,5,0001321,scale,4.69490410480138
MS:1002523,PGE2{d9},[M-H]1-,m/z 175.1128,5,0001321,scale,1.73604757190138
MS:1002523,PGE2{d9},[M-H]1-,m/z 189.1285,5,0001321,scale,5.21451116372052
MS:1002523,PGE2{d9},[M-H]1-,m/z 226.2162,5,0001321,scale,0.875708966562388
MS:1002523,PGE2{d9},[M-H]1-,m/z 233.1183,5,0001321,scale,1.3241099528353
MS:1002523,PGE2{d9},[M-H]1-,m/z 280.2630,5,0001321,scale,10.457297729918
MS:1002523,PGE2{d9},[M-H]1-,m/z 324.2529,5,0001321,scale,7.34941679629428
MS:1002523,PGE2{d9},[M-H]1-,m/z 342.2631,5,0001321,scale,7.51838898906249
MS:1002523,PGE2{d9},[M-H]1-,m/z 59.0139,5,0001321,scale,4.16754757659005
MS:1002523,PGE2{d9},[M-H]1-,precursor,5,0001321,scale,1.52369416682279
MS:1002523,PGE2{d9},[M-H]1-,m/z 122.1537,5,0001321,sdlog,0.256448434101838
MS:1002523,PGE2{d9},[M-H]1-,m/z 175.1128,5,0001321,sdlog,0.294832175995861
MS:1002523,PGE2{d9},[M-H]1-,m/z 189.1285,5,0001321,sdlog,0.200658123228061
MS:1002523,PGE2{d9},[M-H]1-,m/z 226.2162,5,0001321,sdlog,0.0699361037812888
MS:1002523,PGE2{d9},[M-H]1-,m/z 233.1183,5,0001321,sdlog,0.061374680915094
MS:1002523,PGE2{d9},[M-H]1-,m/z 280.2630,5,0001321,sdlog,0.124325684216711
MS:1002523,PGE2{d9},[M-H]1-,m/z 324.2529,5,0001321,sdlog,0.227998925987907
MS:1002523,PGE2{d9},[M-H]1-,m/z 342.2631,5,0001321,sdlog,0.0402558097279263
MS:1002523,PGE2{d9},[M-H]1-,m/z 59.0139,5,0001321,sdlog,0.151262260730994
MS:1002523,PGE2{d9},[M-H]1-,precursor,5,0001321,sdlog,0.0137964696028709
MS:1002523,PGE2{d9},[M-H]1-,m/z 122.1537,5,0001321,shift,20.4351289562519
MS:1002523,PGE2{d9},[M-H]1-,m/z 175.1128,5,0001321,shift,8.22393579360914
MS:1002523,PGE2{d9},[M-H]1-,m/z 189.1285,5,0001321,shift,37.2453973456245
MS:1002523,PGE2{d9},[M-H]1-,m/z 226.2162,5,0001321,shift,147.924603391439
MS:1002523,PGE2{d9},[M-H]1-,m/z 233.1183,5,0001321,shift,117.733979053554
MS:1002523,PGE2{d9},[M-H]1-,m/z 280.2630,5,0001321,shift,56.9839422843384
MS:1002523,PGE2{d9},[M-H]1-,m/z 324.2529,5,0001321,shift,21.6302233520861
MS:1002523,PGE2{d9},[M-H]1-,m/z 342.2631,5,0001321,shift,250
MS:1002523,PGE2{d9},[M-H]1-,m/z 59.0139,5,0001321,shift,74.1997031380868
MS:1002523,PGE2{d9},[M-H]1-,precursor,5,0001321,shift,250
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,5,0000125,meanlog,4.0309672193697
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,5,0000125,meanlog,3.87348851407836
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,5,0000125,meanlog,4.13742066640792
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,5,0000125,meanlog,3.99076985009853
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,5,0000125,meanlog,4.17482244957074
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,5,0000125,meanlog,4.06806518596867
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,5,0000125,meanlog,4.26618079804221
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,5,0000125,meanlog,4.67017374163492
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,5,0000125,meanlog,5.2199145678488
MS:1002523,PGF2alpha,[M-H]1-,precursor,5,0000125,meanlog,5.57534943287992
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,precursor,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,5,0000125,scale,1.50072632820967
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,5,0000125,scale,1.28690564029431
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,5,0000125,scale,5.02933571285403
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,5,0000125,scale,0.90087275121248
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,5,0000125,scale,1.63348221239789
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,5,0000125,scale,1.69314135706012
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,5,0000125,scale,3.27497847997559
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,5,0000125,scale,11.5672342185793
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,5,0000125,scale,100
MS:1002523,PGF2alpha,[M-H]1-,precursor,5,0000125,scale,23.3102580916539
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,5,0000125,sdlog,0.237691330684477
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,5,0000125,sdlog,0.243985419261175
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,5,0000125,sdlog,0.212192746615824
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,5,0000125,sdlog,0.168102429551724
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,5,0000125,sdlog,0.16556305628832
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,5,0000125,sdlog,0.144771912667688
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,5,0000125,sdlog,0.102478259234152
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,5,0000125,sdlog,0.360645308458195
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,5,0000125,sdlog,0.480772140585523
MS:1002523,PGF2alpha,[M-H]1-,precursor,5,0000125,sdlog,0.0358905344974587
MS:1002523,PGF2alpha,[M-H]1-,m/z 165.1286,5,0000125,shift,7.49166734681786
MS:1002523,PGF2alpha,[M-H]1-,m/z 171.1028,5,0000125,shift,5.00258182328321
MS:1002523,PGF2alpha,[M-H]1-,m/z 193.1235,5,0000125,shift,12.5921023266196
MS:1002523,PGF2alpha,[M-H]1-,m/z 209.1185,5,0000125,shift,16.9969666746406
MS:1002523,PGF2alpha,[M-H]1-,m/z 247.2069,5,0000125,shift,22.5356765759849
MS:1002523,PGF2alpha,[M-H]1-,m/z 291.1967,5,0000125,shift,24.0652141898662
MS:1002523,PGF2alpha,[M-H]1-,m/z 309.2073,5,0000125,shift,41.3295400472753
MS:1002523,PGF2alpha,[M-H]1-,m/z 59.0139,5,0000125,shift,8.46546189566372
MS:1002523,PGF2alpha,[M-H]1-,m/z 83.0503,5,0000125,shift,1.88437181236967
MS:1002523,PGF2alpha,[M-H]1-,precursor,5,0000125,shift,250
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,5,0000125,meanlog,4.0309672193697
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,5,0000125,meanlog,3.87348851407836
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,5,0000125,meanlog,4.13742066640792
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,5,0000125,meanlog,3.99076985009853
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,5,0000125,meanlog,4.17482244957074
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,5,0000125,meanlog,4.06806518596867
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,5,0000125,meanlog,4.26618079804221
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,5,0000125,meanlog,4.67017374163492
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,5,0000125,meanlog,5.2199145678488
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,5,0000125,meanlog,5.57534943287992
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,5,0000125,model,dlnormPar
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,5,0000125,scale,1.50072632820967
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,5,0000125,scale,1.28690564029431
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,5,0000125,scale,5.02933571285403
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,5,0000125,scale,0.90087275121248
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,5,0000125,scale,1.63348221239789
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,5,0000125,scale,1.69314135706012
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,5,0000125,scale,3.27497847997559
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,5,0000125,scale,11.5672342185793
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,5,0000125,scale,100
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,5,0000125,scale,23.3102580916539
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,5,0000125,sdlog,0.237691330684477
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,5,0000125,sdlog,0.243985419261175
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,5,0000125,sdlog,0.212192746615824
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,5,0000125,sdlog,0.168102429551724
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,5,0000125,sdlog,0.16556305628832
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,5,0000125,sdlog,0.144771912667688
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,5,0000125,sdlog,0.102478259234152
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,5,0000125,sdlog,0.360645308458195
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,5,0000125,sdlog,0.480772140585523
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,5,0000125,sdlog,0.0358905344974587
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 169.1537,5,0000125,shift,7.49166734681786
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 175.1279,5,0000125,shift,5.00258182328321
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 197.1486,5,0000125,shift,12.5921023266196
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 213.1436,5,0000125,shift,16.9969666746406
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 251.2320,5,0000125,shift,22.5356765759849
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 295.2218,5,0000125,shift,24.0652141898662
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 313.2324,5,0000125,shift,41.3295400472753
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 59.0139,5,0000125,shift,8.46546189566372
MS:1002523,PGF2alpha{d4},[M-H]1-,m/z 83.0503,5,0000125,shift,1.88437181236967
MS:1002523,PGF2alpha{d4},[M-H]1-,precursor,5,0000125,shift,250
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,5,0000127,meanlog,4.50139041564146
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,5,0000127,meanlog,4.22864048563466
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,5,0000127,meanlog,3.83739142916602
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,5,0000127,meanlog,3.85604144298326
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,5,0000127,meanlog,4.20261162368421
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,5,0000127,meanlog,3.91054035541983
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,5,0000127,meanlog,5.61453846806577
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,5,0000127,meanlog,5.63180739138383
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,5,0000127,meanlog,4.87732490007078
MS:1002523,PGI2,[M-H]1-,precursor,5,0000127,meanlog,5.1852296332232
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,precursor,5,0000127,model,dlnormPar
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,5,0000127,scale,12.7612811437088
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,5,0000127,scale,4.91271576423495
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,5,0000127,scale,1.46711282575855
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,5,0000127,scale,2.17461570954798
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,5,0000127,scale,1.19127162781602
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,5,0000127,scale,0.881613499057091
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,5,0000127,scale,1.57664720193658
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,5,0000127,scale,1.05351489186357
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,5,0000127,scale,33.1918904568599
MS:1002523,PGI2,[M-H]1-,precursor,5,0000127,scale,18.6846205284388
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,5,0000127,sdlog,0.480211105069402
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,5,0000127,sdlog,0.270884775853309
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,5,0000127,sdlog,0.244453596738052
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,5,0000127,sdlog,0.309780584115443
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,5,0000127,sdlog,0.13487562048625
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,5,0000127,sdlog,0.189784676664251
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,5,0000127,sdlog,0.0310640428954528
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,5,0000127,sdlog,0.0302222587708797
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,5,0000127,sdlog,0.938056930411416
MS:1002523,PGI2,[M-H]1-,precursor,5,0000127,sdlog,0.0527112595173877
MS:1002523,PGI2,[M-H]1-,m/z 105.0711,5,0000127,shift,1.70671515497762
MS:1002523,PGI2,[M-H]1-,m/z 187.1494,5,0000127,shift,14.8164779487159
MS:1002523,PGI2,[M-H]1-,m/z 189.1286,5,0000127,shift,9.98936540764733
MS:1002523,PGI2,[M-H]1-,m/z 205.1599,5,0000127,shift,6.91324944187209
MS:1002523,PGI2,[M-H]1-,m/z 215.1079,5,0000127,shift,37.3232168532007
MS:1002523,PGI2,[M-H]1-,m/z 271.2069,5,0000127,shift,17.1562202175143
MS:1002523,PGI2,[M-H]1-,m/z 315.1966,5,0000127,shift,250
MS:1002523,PGI2,[M-H]1-,m/z 323.2228,5,0000127,shift,250
MS:1002523,PGI2,[M-H]1-,m/z 83.0503,5,0000127,shift,-10.0155193326923
MS:1002523,PGI2,[M-H]1-,precursor,5,0000127,shift,166.010193000735
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,5,0001333,meanlog,4.27351153281096
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,5,0001333,meanlog,3.84085161616564
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,5,0001333,meanlog,3.86611991874158
MS:1002523,Resolvin D1,[M-H]1-,m/z 163.0764,5,0001333,meanlog,3.97392269368701
MS:1002523,Resolvin D1,[M-H]1-,m/z 215.1439,5,0001333,meanlog,4.50773397347915
MS:1002523,Resolvin D1,[M-H]1-,m/z 233.1545,5,0001333,meanlog,5.13669369654389
MS:1002523,Resolvin D1,[M-H]1-,m/z 277.1443,5,0001333,meanlog,5.5770807593519
MS:1002523,Resolvin D1,[M-H]1-,m/z 357.2066,5,0001333,meanlog,5.58694663953425
MS:1002523,Resolvin D1,[M-H]1-,m/z 59.0139,5,0001333,meanlog,4.46135837221424
MS:1002523,Resolvin D1,[M-H]1-,precursor,5,0001333,meanlog,3.56662428177983
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 163.0764,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 215.1439,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 233.1545,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 277.1443,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 357.2066,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 59.0139,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,precursor,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,5,0001333,scale,27.3187950987313
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,5,0001333,scale,2.79423768141399
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,5,0001333,scale,7.32960607688049
MS:1002523,Resolvin D1,[M-H]1-,m/z 163.0764,5,0001333,scale,0.862046817048409
MS:1002523,Resolvin D1,[M-H]1-,m/z 215.1439,5,0001333,scale,5.34166439791044
MS:1002523,Resolvin D1,[M-H]1-,m/z 233.1545,5,0001333,scale,2.40185225602755
MS:1002523,Resolvin D1,[M-H]1-,m/z 277.1443,5,0001333,scale,0.220530634557347
MS:1002523,Resolvin D1,[M-H]1-,m/z 357.2066,5,0001333,scale,0.107614439524696
MS:1002523,Resolvin D1,[M-H]1-,m/z 59.0139,5,0001333,scale,11.8673751576154
MS:1002523,Resolvin D1,[M-H]1-,precursor,5,0001333,scale,6.99821879415018
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,5,0001333,sdlog,0.44276243026421
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,5,0001333,sdlog,0.258079197623551
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,5,0001333,sdlog,0.202221743501163
MS:1002523,Resolvin D1,[M-H]1-,m/z 163.0764,5,0001333,sdlog,0.157341122606538
MS:1002523,Resolvin D1,[M-H]1-,m/z 215.1439,5,0001333,sdlog,0.109774085593917
MS:1002523,Resolvin D1,[M-H]1-,m/z 233.1545,5,0001333,sdlog,0.0463815500298347
MS:1002523,Resolvin D1,[M-H]1-,m/z 277.1443,5,0001333,sdlog,0.0246413018143084
MS:1002523,Resolvin D1,[M-H]1-,m/z 357.2066,5,0001333,sdlog,0.0249687231931882
MS:1002523,Resolvin D1,[M-H]1-,m/z 59.0139,5,0001333,sdlog,0.3709526091349
MS:1002523,Resolvin D1,[M-H]1-,precursor,5,0001333,sdlog,0.12260683898799
MS:1002523,Resolvin D1,[M-H]1-,m/z 121.0658,5,0001333,shift,-1.76984049816007
MS:1002523,Resolvin D1,[M-H]1-,m/z 135.0814,5,0001333,shift,14.2405532199252
MS:1002523,Resolvin D1,[M-H]1-,m/z 141.0557,5,0001333,shift,25.3973817907772
MS:1002523,Resolvin D1,[M-H]1-,m/z 163.0764,5,0001333,shift,26.2818513689664
MS:1002523,Resolvin D1,[M-H]1-,m/z 215.1439,5,0001333,shift,59.1698227276756
MS:1002523,Resolvin D1,[M-H]1-,m/z 233.1545,5,0001333,shift,149.707703359443
MS:1002523,Resolvin D1,[M-H]1-,m/z 277.1443,5,0001333,shift,250
MS:1002523,Resolvin D1,[M-H]1-,m/z 357.2066,5,0001333,shift,250
MS:1002523,Resolvin D1,[M-H]1-,m/z 59.0139,5,0001333,shift,7.86369660583584
MS:1002523,Resolvin D1,[M-H]1-,precursor,5,0001333,shift,23.4843040858434
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 121.0658,5,0001333,meanlog,4.27351153281096
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 135.0814,5,0001333,meanlog,3.84085161616564
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 141.0557,5,0001333,meanlog,3.86611991874158
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 163.0764,5,0001333,meanlog,3.97392269368701
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 220.1753,5,0001333,meanlog,4.50773397347915
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 238.1859,5,0001333,meanlog,5.13669369654389
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 277.1443,5,0001333,meanlog,5.5770807593519
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 362.2380,5,0001333,meanlog,5.58694663953425
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 59.0139,5,0001333,meanlog,4.46135837221424
MS:1002523,Resolvin D1{d5},[M-H]1-,precursor,5,0001333,meanlog,3.56662428177983
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 121.0658,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 135.0814,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 141.0557,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 163.0764,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 220.1753,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 238.1859,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 277.1443,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 362.2380,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 59.0139,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,precursor,5,0001333,model,dlnormPar
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 121.0658,5,0001333,scale,27.3187950987313
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 135.0814,5,0001333,scale,2.79423768141399
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 141.0557,5,0001333,scale,7.32960607688049
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 163.0764,5,0001333,scale,0.862046817048409
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 220.1753,5,0001333,scale,5.34166439791044
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 238.1859,5,0001333,scale,2.40185225602755
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 277.1443,5,0001333,scale,0.220530634557347
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 362.2380,5,0001333,scale,0.107614439524696
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 59.0139,5,0001333,scale,11.8673751576154
MS:1002523,Resolvin D1{d5},[M-H]1-,precursor,5,0001333,scale,6.99821879415018
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 121.0658,5,0001333,sdlog,0.44276243026421
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 135.0814,5,0001333,sdlog,0.258079197623551
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 141.0557,5,0001333,sdlog,0.202221743501163
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 163.0764,5,0001333,sdlog,0.157341122606538
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 220.1753,5,0001333,sdlog,0.109774085593917
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 238.1859,5,0001333,sdlog,0.0463815500298347
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 277.1443,5,0001333,sdlog,0.0246413018143084
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 362.2380,5,0001333,sdlog,0.0249687231931882
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 59.0139,5,0001333,sdlog,0.3709526091349
MS:1002523,Resolvin D1{d5},[M-H]1-,precursor,5,0001333,sdlog,0.12260683898799
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 121.0658,5,0001333,shift,-1.76984049816007
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 135.0814,5,0001333,shift,14.2405532199252
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 141.0557,5,0001333,shift,25.3973817907772
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 163.0764,5,0001333,shift,26.2818513689664
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 220.1753,5,0001333,shift,59.1698227276756
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 238.1859,5,0001333,shift,149.707703359443
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 277.1443,5,0001333,shift,250
MS:1002523,Resolvin D1{d5},[M-H]1-,m/z 362.2380,5,0001333,shift,250
