class,nameafter,name,file,charge,baseformula,C,H,O,N,P,S,species-specific
MMPE,"HG(MMPE,156)","HG(MMPE,156)",images/MS2/Phospholipids/MMPE/MMPE_pos_HG(MMPE).png,1,HG,-3,-4,-2,0,0,0,1
MMPE,"-HG(MMPE,155)","-HG(MMPE,155)",images/MS2/Phospholipids/MMPE/MMPE_pos_NL(MMPE).png,1,HG;FA1;FA2,-3,-10,-4,-1,-1,0,1
MMPE,FA [xx:x],FA1,images/MS2/Phospholipids/MMPE/MMPE_pos_FA1.png,1,FA1,0,-1,0,0,0,0,0
MMPE,FA [yy:y],FA2,images/MS2/Phospholipids/MMPE/MMPE_pos_FA2.png,1,FA2,0,-1,0,0,0,0,0
MMPE,FA [yy:y](+C3H4O) + HG(MMPE),FA2(+C3H4O) + HG(MMPE),images/MS2/Phospholipids/MMPE/MMPE_pos_FA1'-H2O.png,1,FA2;HG,0,-1,-1,0,0,0,0
MMPE,FA [xx:x](+C3H4O) + HG(MMPE),FA1(+C3H4O) + HG(MMPE),images/MS2/Phospholipids/MMPE/MMPE_pos_FA2'-H2O.png,1,FA1;HG,0,-1,-1,0,0,0,0
MMPE,FA [yy:y](+C3H6O2) + HG(MMPE),FA2(+C3H6O2) + HG(MMPE),images/MS2/Phospholipids/MMPE/MMPE_pos_FA1'.png,1,FA2;HG,0,1,0,0,0,0,0
MMPE,FA [xx:x](+C3H6O2) + HG(MMPE),FA1(+C3H6O2) + HG(MMPE),images/MS2/Phospholipids/MMPE/MMPE_pos_FA2'.png,1,FA1;HG,0,1,0,0,0,0,0
MMPE,FA [xx:x](+C3H6O2),FA1(+C3H6O2),images/MS2/Phospholipids/MMPE/MMPE_pos_FA1+G.png,1,FA1;HG,-3,-9,-4,-1,-1,0,0
MMPE,FA [yy:y](+C3H6O2),FA2(+C3H6O2),images/MS2/Phospholipids/MMPE/MMPE_pos_FA2+G.png,1,FA2;HG,-3,-9,-4,-1,-1,0,0
MMPE,FA [xx:x](+C3H4O),FA1(+C3H4O),images/MS2/Phospholipids/MMPE/MMPE_pos_FA1+G-H2O.png,1,FA1;HG,-3,-11,-5,-1,-1,0,0
MMPE,FA [yy:y](+C3H4O),FA2(+C3H4O),images/MS2/Phospholipids/MMPE/MMPE_pos_FA2+G-H2O.png,1,FA2;HG,-3,-11,-5,-1,-1,0,0
MMPE,P(79),P(79),images/MS2/Phospholipids/MMPE/MMPE_neg_P.png,-1,HG,-6,-13,-3,-1,0,0,1
MMPE,"HG(MMPE,154)","HG(MMPE,154)",images/MS2/Phospholipids/MMPE/MMPE_neg_HG(MMPE).png,-1,HG,-3,-4,-2,0,0,0,1
MMPE,"HG(MMPE,210)","HG(MMPE,210)",images/MS2/Phospholipids/MMPE/MMPE_neg_HG(MMPE)+G.png,-1,HG,0,0,-1,0,0,0,1
MMPE,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/MMPE/MMPE_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
MMPE,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/MMPE/MMPE_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
MMPE,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/MMPE/MMPE_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
MMPE,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/MMPE/MMPE_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
MMPE,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/MMPE/MMPE_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
MMPE,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/MMPE/MMPE_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PA,P(79),P(79),images/MS2/Phospholipids/PA/PA_neg_P.png,-1,HG,-3,-6,-3,0,0,0,1
PA,GP(153),GP(153),images/MS2/Phospholipids/PA/PA_neg_GP.png,-1,HG,0,0,-1,0,0,0,1
PA,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PA/PA_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PA,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PA/PA_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PA,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PA/PA_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PA,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PA/PA_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PA,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PA/PA_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
PA,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PA/PA_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PC,"HG(PC,184)","HG(PC,184)",images/MS2/Phospholipids/PC/PC_pos_HG.png,1,HG,-3,-4,-2,0,0,0,1
PC,-(CH3[adduct]),-(CH3[adduct]),images/MS2/Phospholipids/PC/PC_neg_NL.png,-1,HG;FA1;FA2,-1,-2,0,0,0,0,1
PC,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PC/PC_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PC,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PC/PC_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PC,-FA [xx:x](+HO)-(CH3[adduct]),-FA1(+HO)-(CH3[adduct]),images/MS2/Phospholipids/PC/PC_neg_FA1'.png,-1,FA2;HG,-1,-3,-1,0,0,0,0
PC,-FA [yy:y](+HO)-(CH3[adduct]),-FA2(+HO)-(CH3[adduct]),images/MS2/Phospholipids/PC/PC_neg_FA2'.png,-1,FA1;HG,-1,-3,-1,0,0,0,0
PC,-FA [xx:x](-H)-(CH3[adduct]),-FA1(-H)-(CH3[adduct]),images/MS2/Phospholipids/PC/PC_neg_FA1'+O.png,-1,FA2;HG,-1,-1,0,0,0,0,0
PC,-FA [yy:y](-H)-(CH3[adduct]),-FA2(-H)-(CH3[adduct]),images/MS2/Phospholipids/PC/PC_neg_FA2'+O.png,-1,FA1;HG,-1,-1,0,0,0,0,0
PE,"HG(PE,196)","HG(PE,196)",images/MS2/Phospholipids/PE/PE_neg_HG.png,-1,HG,0,0,-1,0,0,0,1
PE,GP(153),GP(153),images/MS2/Phospholipids/PE/PE_neg_GP.png,-1,HG,-2,-5,-1,-1,0,0,1
PE,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PE/PE_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PE,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PE/PE_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PE,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PE/PE_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PE,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PE/PE_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PE,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PE/PE_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
PE,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PE/PE_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PE,"-HG(PE,141)","-HG(PE,141)",images/MS2/Phospholipids/PE/PE_pos_NL.png,1,HG;FA1;FA2,-2,-8,-4,-1,-1,0,1
PEt,GP(153),GP(153),images/MS2/Phospholipids/PEt/PEt_neg_GP.png,-1,HG,-2,-4,-1,0,0,0,1
PEt,-([adduct]),-([adduct]),images/MS2/Phospholipids/PEt/PEt_neg_NL.png,-1,HG;FA1;FA2,0,0,0,0,0,0,1
PEt,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PEt/PEt_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PEt,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PEt/PEt_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PEt,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PEt/PEt_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PEt,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PEt/PEt_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PEt,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PEt/PEt_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
PEt,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PEt/PEt_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PEt,"HG(PEt,183)","HG(PEt,183)",images/MS2/Phospholipids/PEt/PEt_pos_HG(PEt+G).png,1,HG,0,0,-1,0,0,0,1
PEt,"-HG(PEt,126)","-HG(PEt,126)",images/MS2/Phospholipids/PEt/PEt_pos_NL(PEt).png,1,HG;FA1;FA2,-2,-7,-4,0,-1,0,1
PEt,FA [xx:x],FA1,images/MS2/Phospholipids/PEt/PEt_pos_FA1.png,1,FA1,0,-1,0,0,0,0,0
PEt,FA [yy:y],FA2,images/MS2/Phospholipids/PEt/PEt_pos_FA2.png,1,FA2,0,-1,0,0,0,0,0
PEt,FA [yy:y](+C3H6O2),FA2(+C3H6O2),images/MS2/Phospholipids/PEt/PEt_pos_FA2+G.png,1,FA2;HG,-2,-6,-4,0,-1,0,0
PEt,FA [xx:x](+C3H6O2),FA1(+C3H6O2),images/MS2/Phospholipids/PEt/PEt_pos_FA1+G.png,1,FA1;HG,-2,-6,-4,0,-1,0,0
PEt,FA [yy:y](+C3H4O) + HG(PEt),FA2(+C3H4O) + HG(PEt),images/MS2/Phospholipids/PEt/PEt_pos_FA1'-O.png,1,FA2;HG,0,-1,-1,0,0,0,0
PEt,FA [xx:x](+C3H4O) + HG(PEt),FA1(+C3H4O) + HG(PEt),images/MS2/Phospholipids/PEt/PEt_pos_FA2'-O.png,1,FA1;HG,0,-1,-1,0,0,0,0
PG,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PG/PG_neg_FA1_complete.png,-1,FA1,0,1,1,0,0,0,0
PG,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PG/PG_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PG,"-HG(PG,172)","-HG(PG,172)",images/MS2/Phospholipids/PG/PG_pos_NL.png,1,HG;FA1;FA2,-3,-9,-6,0,-1,0,1
PG,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PG/PG_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
PG,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PG/PG_neg_FA2_complete.png,-1,FA2,0,1,1,0,0,0,0
PG,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PG/PG_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PG,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PG/PG_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PG,GP(153),GP(153),images/MS2/Phospholipids/PG/PG_neg_GP.png,-1,HG,-3,-6,-3,0,0,0,1
PG,"HG(PG,171)","HG(PG,171)",images/MS2/Phospholipids/PG/PG_neg_HG(PG).png,-1,HG,-3,-4,-2,0,0,0,1
PG,"HG(PG,227)","HG(PG,227)",images/MS2/Phospholipids/PG/PG_neg_HG(GPG).png,-1,HG,0,0,-1,0,0,0,1
PI,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PI/PI_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
PI,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PI/PI_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PI,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PI/PI_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PI,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PI/PI_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PI,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PI/PI_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PI,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PI/PI_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PI,GP(153),GP(153),images/MS2/Phospholipids/PI/PI_neg_GP.png,-1,HG,-6,-10,-6,0,0,0,1
PI,"HG(PI,241)","HG(PI,241)",images/MS2/Phospholipids/PI/PI_neg_HG.png,-1,HG,-3,-6,-3,0,0,0,1
PI,P(79),P(79),images/MS2/Phospholipids/PI/PI_neg_P.png,-1,HG,-9,-16,-8,0,0,0,1
PI,"-HG(PI,260)","-HG(PI,260)",images/MS2/Phospholipids/PI/PI_pos_NL.png,1,HG;FA1;FA2,-6,-13,-9,0,-1,0,1
PIP,P(79),P(79),images/MS2/Phospholipids/PIP/PIP_neg_P.png,-1,HG,-9,-17,-11,0,-1,0,1
PIP,P(97),P(97),images/MS2/Phospholipids/PIP/PIP_neg_PO.png,-1,HG,-9,-15,-10,0,-1,0,1
PIP,"HG(PIP,321)","HG(PIP,321)",images/MS2/Phospholipids/PIP/PIP_neg_HG(PIP).png,-1,HG,-3,-6,-3,0,0,0,1
PIP,"HG(PIP,303)","HG(PIP,303)",images/MS2/Phospholipids/PIP/PIP_neg_HG(PIP-H2O).png,-1,HG,-3,-8,-4,0,0,0,1
PIP,"HG(PI,241)","HG(PI,241)",images/MS2/Phospholipids/PIP/PIP_neg_HG(IP).png,-1,HG,-3,-7,-6,0,-1,0,1
PIP,"HG(PI,223)","HG(PI,223)",images/MS2/Phospholipids/PIP/PIP_neg_HG(IP-H2O).png,-1,HG,-3,-9,-7,0,-1,0,1
PIP,"HG(PI,205)","HG(PI,205)",images/MS2/Phospholipids/PIP/PIP_neg_HG(IP-H2O_2).png,-1,HG,-3,-11,-8,0,-1,0,1
PIP,"HG(PI,187)","HG(PI,187)",images/MS2/Phospholipids/PIP/PIP_neg_HG(IP-H2O_3).png,-1,HG,-3,-13,-9,0,-1,0,1
PIP,"-(H2O,18)","-(H2O,18)",images/MS2/Phospholipids/PIP/PIP_neg_NL(H2O).png,-1,HG;FA1;FA2,0,-2,-1,0,0,0,1
PIP,"-(HPO3,80)","-(HPO3,80)",images/MS2/Phospholipids/PIP/PIP_neg_NL(HPO3).png,-1,HG;FA1;FA2,0,-1,-3,0,-1,0,1
PIP,"-(H3PO4,98)","-(H3PO4,98)",images/MS2/Phospholipids/PIP/PIP_neg_NL(H3PO4).png,-1,HG;FA1;FA2,0,-3,-4,0,-1,0,1
PIP,"-HG(PI,242)","-HG(PI,242)",images/MS2/Phospholipids/PIP/PIP_neg_NL(IP).png,-1,HG;FA1;FA2,-6,-11,-8,0,-1,0,1
PIP,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PIP/PIP_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PIP,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PIP/PIP_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PIP,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PIP/PIP_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PIP,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PIP/PIP_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PIP,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PIP/PIP_neg_FA1'+O.png,-1,FA2;HG,0,1,0,0,0,0,0
PIP,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PIP/PIP_neg_FA2'+O.png,-1,FA1;HG,0,1,0,0,0,0,0
PIP,"-FA [xx:x](-H)-HG(PI,242)","-FA1(-H)-HG(PI,242)",images/MS2/Phospholipids/PIP/PIP_neg_FA1'+O-IP.png,-1,FA2;HG,-6,-10,-8,0,-1,0,0
PIP,"-FA [yy:y](-H)-HG(PI,242)","-FA2(-H)-HG(PI,242)",images/MS2/Phospholipids/PIP/PIP_neg_FA2'+O-IP.png,-1,FA1;HG,-6,-10,-8,0,-1,0,0
PIP,"-FA [xx:x](+HO)-HG(PI,242)","-FA1(+HO)-HG(PI,242)",images/MS2/Phospholipids/PIP/PIP_neg_FA1'-IP.png,-1,FA2;HG,-6,-12,-9,0,-1,0,0
PIP,"-FA [yy:y](+HO)-HG(PI,242)","-FA2(+HO)-HG(PI,242)",images/MS2/Phospholipids/PIP/PIP_neg_FA2'-IP.png,-1,FA1;HG,-6,-12,-9,0,-1,0,0
PIP,-FA [xx:x](+HO)-(HPO3),-FA1(+HO)-(HPO3),images/MS2/Phospholipids/PIP/PIP_neg_FA1'-HPO3.png,-1,FA2;HG,0,-2,-4,0,-1,0,0
PIP,-FA [yy:y](+HO)-(HPO3),-FA2(+HO)-(HPO3),images/MS2/Phospholipids/PIP/PIP_neg_FA2'-HPO3.png,-1,FA1;HG,0,-2,-4,0,-1,0,0
PIP,-FA [xx:x](-H)-(HPO3),-FA1(-H)-(HPO3),images/MS2/Phospholipids/PIP/PIP_neg_FA1'+O-HPO3.png,-1,FA2;HG,0,0,-3,0,-1,0,0
PIP,-FA [yy:y](-H)-(HPO3),-FA2(-H)-(HPO3),images/MS2/Phospholipids/PIP/PIP_neg_FA2'+O-HPO3.png,-1,FA1;HG,0,0,-3,0,-1,0,0
PIP2,P(79),P(79),images/MS2/Phospholipids/PIP2/PIP2_neg_P.png,-1,HG,-9,-18,-14,0,-2,0,1
PIP2,P(97),P(97),images/MS2/Phospholipids/PIP2/PIP2_neg_PO.png,-1,HG,-9,-16,-13,0,-2,0,1
PIP2,"HG(PIP2,401)","HG(PIP2,401)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(PIP2).png,-1,HG,-3,-6,-3,0,0,0,1
PIP2,"HG(PIP2,383)","HG(PIP2,383)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(PIP2-H2O).png,-1,HG,-3,-8,-4,0,0,0,1
PIP2,"HG(PIP,321)","HG(PIP,321)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(IP2).png,-1,HG,-3,-7,-6,0,-1,0,1
PIP2,"HG(PIP,303)","HG(PIP,303)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(IP2-H2O).png,-1,HG,-3,-9,-7,0,-1,0,1
PIP2,"HG(PI,241)","HG(PI,241)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(IP).png,-1,HG,-3,-8,-9,0,-2,0,1
PIP2,"HG(PI,223)","HG(PI,223)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(IP-H2O).png,-1,HG,-3,-10,-10,0,-2,0,1
PIP2,"HG(PI,205)","HG(PI,205)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(IP2-H2O).png,-1,HG,-3,-12,-11,0,-2,0,1
PIP2,"HG(PI,187)","HG(PI,187)",images/MS2/Phospholipids/PIP2/PIP2_neg_HG(IP-3H2O).png,-1,HG,-3,-14,-12,0,-2,0,1
PIP2,"-(HPO3,80)","-(HPO3,80)",images/MS2/Phospholipids/PIP2/PIP2_neg_NL(HPO3).png,-1,HG;FA1;FA2,0,-1,-3,0,-1,0,1
PIP2,"-(H3PO4,98)","-(H3PO4,98)",images/MS2/Phospholipids/PIP2/PIP2_neg_NL(H3PO4).png,-1,HG;FA1;FA2,0,-3,-4,0,-1,0,1
PIP2,"-(H3PO4+H2O,116)","-(H3PO4+H2O,116)",images/MS2/Phospholipids/PIP2/PIP2_neg_NL(H3PO4+H2O).png,-1,HG;FA1;FA2,0,-5,-5,0,-1,0,1
PIP2,"-(2*H3PO4,196)","-(2*H3PO4,196)",images/MS2/Phospholipids/PIP2/PIP2_neg_NL(2H3PO4+H2O).png,-1,HG;FA1;FA2,0,-6,-8,0,-2,0,1
PIP2,"-(2*H3PO4+H2O,214)","-(2*H3PO4+H2O,214)",images/MS2/Phospholipids/PIP2/PIP2_neg_NL(2H3PO4+2H2O).png,-1,HG;FA1;FA2,0,-8,-9,0,-2,0,1
PIP2,"-HG(IP2,322)","-HG(IP2,322)",images/MS2/Phospholipids/PIP2/PIP2_neg_NL(IP2).png,-1,HG;FA1;FA2,-6,-12,-11,0,-2,0,1
PIP2,FA [xx:x](+O),FA1(+O),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1.png,-1,FA1,0,1,1,0,0,0,0
PIP2,FA [yy:y](+O),FA2(+O),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2.png,-1,FA2,0,1,1,0,0,0,0
PIP2,-FA [xx:x](+HO),-FA1(+HO),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'.png,-1,FA2;HG,0,-1,-1,0,0,0,0
PIP2,-FA [yy:y](+HO),-FA2(+HO),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'.png,-1,FA1;HG,0,-1,-1,0,0,0,0
PIP2,-FA [xx:x](-H),-FA1(-H),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'+O.png,-1,FA2;HG,0,1,-2,0,0,0,0
PIP2,-FA [yy:y](-H),-FA2(-H),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'+O.png,-1,FA1;HG,0,1,-2,0,0,0,0
PIP2,"-FA [xx:x](-H)-HG(IP2,322)","-FA1(-H)-HG(IP2,322)",images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'+O-IP2.png,-1,FA2;HG,-6,-11,-11,0,-2,0,0
PIP2,"-FA [yy:y](-H)-HG(IP2,322)","-FA2(-H)-HG(IP2,322)",images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'+O-IP2.png,-1,FA1;HG,-6,-11,-11,0,-2,0,0
PIP2,"-FA [xx:x](+HO)-HG(IP2,322)","-FA1(+HO)-HG(IP2,322)",images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'-IP2.png,-1,FA2;HG,-6,-13,-12,0,-2,0,0
PIP2,"-FA [yy:y](+HO)-HG(IP2,322)","-FA2(+HO)-HG(IP2,322)",images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'-IP2.png,-1,FA1;HG,-6,-13,-12,0,-2,0,0
PIP2,-FA [xx:x](+HO)-(HPO3),-FA1(+HO)-(HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'-HPO3.png,-1,FA2;HG,0,-2,-4,0,-1,0,0
PIP2,-FA [yy:y](+HO)-(HPO3),-FA2(+HO)-(HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'-HPO3.png,-1,FA1;HG,0,-2,-4,0,-1,0,0
PIP2,-FA [xx:x](-H)-(HPO3),-FA1(-H)-(HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'+O-HPO3.png,-1,FA2;HG,0,0,-3,0,-1,0,0
PIP2,-FA [yy:y](-H)-(HPO3),-FA2(-H)-(HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'+O-HPO3.png,-1,FA1;HG,0,0,-3,0,-1,0,0
PIP2,-FA [xx:x](+HO)-(2*HPO3),-FA1(+HO)-(2*HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'-2HPO3.png,-1,FA2;HG,0,-3,-7,0,-2,0,0
PIP2,-FA [yy:y](+HO)-(2*HPO3),-FA2(+HO)-(2*HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'-2HPO3.png,-1,FA1;HG,0,-3,-7,0,-2,0,0
PIP2,-FA [xx:x](-H)-(2*HPO3),-FA1(-H)-(2*HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA1'+O-2HPO3.png,-1,FA2;HG,0,-1,-6,0,-2,0,0
PIP2,-FA [yy:y](-H)-(2*HPO3),-FA2(-H)-(2*HPO3),images/MS2/Phospholipids/PIP2/PIP2_neg_FA2'+O-2HPO3.png,-1,FA1;HG,0,-1,-6,0,-2,0,0
PIP3,P(79),P(79),images/MS2/Phospholipids/PIP3/PIP3_neg_P.png,-1,HG,-9,-19,-17,0,-3,0,1
PIP3,P(97),P(97),images/MS2/Phospholipids/PIP3/PIP3_neg_PO.png,-1,HG,-9,-17,-16,0,-3,0,1
PIP3,"HG(PIP3,499)","HG(PIP3,499)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(PIP3).png,-1,HG,-3,-4,-2,0,0,0,1
PIP3,"HG(PIP3,481)","HG(PIP3,481)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(PIP3-H2O).png,-1,HG,-3,-6,-3,0,0,0,1
PIP3,"HG(PIP3,463)","HG(PIP3,463)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(PIP3-2H2O).png,-1,HG,-3,-8,-4,0,0,0,1
PIP3,"HG(PIP2,401)","HG(PIP2,401)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(PIP2).png,-1,HG,-3,-7,-6,0,-1,0,1
PIP3,"HG(PIP2,383)","HG(PIP2,383)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(PIP2-H2O).png,-1,HG,-3,-9,-7,0,-1,0,1
PIP3,"HG(PIP,321)","HG(PIP,321)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(IP2).png,-1,HG,-3,-8,-9,0,-2,0,1
PIP3,"HG(PIP,303)","HG(PIP,303)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(IP2-H2O).png,-1,HG,-3,-10,-10,0,-2,0,1
PIP3,"HG(PI,241)","HG(PI,241)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(IP).png,-1,HG,-3,-9,-12,0,-3,0,1
PIP3,"HG(PI,223)","HG(PI,223)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(IP-H2O).png,-1,HG,-3,-11,-13,0,-3,0,1
PIP3,"HG(PI,205)","HG(PI,205)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(IP-2H2O).png,-1,HG,-3,-13,-14,0,-3,0,1
PIP3,"HG(PI,187)","HG(PI,187)",images/MS2/Phospholipids/PIP3/PIP3_neg_HG(IP-3H2O).png,-1,HG,-3,-15,-15,0,-3,0,1
PIP3,"-(HPO3,80)","-(HPO3,80)",images/MS2/Phospholipids/PIP3/PIP3_neg_NL(HPO3).png,-1,HG;FA1;FA2,0,-1,-3,0,-1,0,1
PIP3,"-(H3PO4,98)","-(H3PO4,98)",images/MS2/Phospholipids/PIP3/PIP3_neg_NL(H3PO4).png,-1,HG;FA1;FA2,0,-3,-4,0,-1,0,1
PIP3,"-(H3PO4+H2O,116)","-(H3PO4+H2O,116)",images/MS2/Phospholipids/PIP3/PIP3_neg_NL(H3PO4+H2O).png,-1,HG;FA1;FA2,0,-5,-5,0,-1,0,1
PIP3,"-(H3PO4+2*H2O,134)","-(H3PO4+2*H2O,134)",images/MS2/Phospholipids/PIP3/PIP3_neg_NL(H3PO4+2H2O).png,-1,HG;FA1;FA2,0,-7,-6,0,-1,0,1
PIP3,"-(2*HPO3,160)","-(2*HPO3,160)",images/MS2/Phospholipids/PIP3/PIP3_neg_NL(2HPO3).png,-1,HG;FA1;FA2,0,-2,-6,0,-2,0,1
PIP3,"-(2*HPO3+H2O,178)","-(2*HPO3+H2O,178)",images/MS2/Phospholipids/PIP3/PIP3_neg_NL(HPO3+H3PO4).png,-1,HG;FA1;FA2,0,-4,-7,0,-2,0,1
