instrument,class,adduct,fragment,ParKey,ParValue
MS:1002523,"11,12-DHET",[M-H]1-,m/z 319.2281,shift,250
MS:1002791,"11,12-DHET",[M-H]1-,m/z 319.2281,meanlog,3.155448916
MS:1002791,"11,12-DHET",[M-H]1-,m/z 319.2281,model,dlnormPar
MS:1002791,"11,12-DHET",[M-H]1-,m/z 319.2281,scale,0.02622319
MS:1002791,"11,12-DHET",[M-H]1-,m/z 319.2281,sdlog,0.198379635
MS:1002791,"11,12-DHET",[M-H]1-,m/z 319.2281,shift,7.811146033
MS:1002523,"11,12-DHET",[M-H]1-,m/z 58.0057,meanlog,4.771397905
MS:1002523,"11,12-DHET",[M-H]1-,m/z 58.0057,model,dlnormPar
MS:1002523,"11,12-DHET",[M-H]1-,m/z 58.0057,scale,0.456995766
MS:1002523,"11,12-DHET",[M-H]1-,m/z 58.0057,sdlog,0.482651248
MS:1002523,"11,12-DHET",[M-H]1-,m/z 58.0057,shift,2.795400299
MS:1002791,"11,12-DHET",[M-H]1-,m/z 58.0057,meanlog,4.267740111
MS:1002791,"11,12-DHET",[M-H]1-,m/z 58.0057,model,dlnormPar
MS:1002791,"11,12-DHET",[M-H]1-,m/z 58.0057,scale,0.695181252
MS:1002791,"11,12-DHET",[M-H]1-,m/z 58.0057,sdlog,0.756246794
MS:1002791,"11,12-DHET",[M-H]1-,m/z 58.0057,shift,-8.947879619
MS:1002523,"11,12-DHET",[M-H]1-,precursor,meanlog,5.417865189
MS:1002523,"11,12-DHET",[M-H]1-,precursor,model,dlnormPar
MS:1002523,"11,12-DHET",[M-H]1-,precursor,scale,1.527905507
MS:1002523,"11,12-DHET",[M-H]1-,precursor,sdlog,0.036849136
MS:1002523,"11,12-DHET",[M-H]1-,precursor,shift,212.4526776
MS:1002791,"11,12-DHET",[M-H]1-,precursor,meanlog,4.284789379
MS:1002791,"11,12-DHET",[M-H]1-,precursor,model,dlnormPar
MS:1002791,"11,12-DHET",[M-H]1-,precursor,scale,1.102616152
MS:1002791,"11,12-DHET",[M-H]1-,precursor,sdlog,0.073328283
MS:1002791,"11,12-DHET",[M-H]1-,precursor,shift,63.83897781
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,meanlog,4.663643365
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,scale,0.062509608
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,sdlog,0.146406737
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,shift,48.90101078
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,meanlog,3.942506812
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,scale,0.04429568
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,sdlog,0.323307168
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 149.0973,shift,9.368970433
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,meanlog,3.995460072
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,scale,0.452937338
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,sdlog,0.253079455
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,shift,15.73854732
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,meanlog,3.610583863
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,scale,0.361114199
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,sdlog,0.241978831
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 167.1079,shift,12.99248747
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,meanlog,3.947620593
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,scale,0.064284786
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,sdlog,0.174815231
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,shift,20.39899458
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,meanlog,3.51401109
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,scale,0.051242716
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,sdlog,0.211416831
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 180.1926,shift,13.19727746
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,meanlog,3.786120114
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,scale,0.037747965
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,sdlog,0.232363243
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,shift,11.12793992
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,meanlog,5.533359572
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,scale,0.027614808
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,sdlog,0.025955127
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 197.1185,shift,232.8771096
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,meanlog,5.612467062
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,scale,0.03339131
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,sdlog,0.026759589
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,shift,250
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,meanlog,3.155448916
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,scale,0.02622319
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,sdlog,0.198379635
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 330.2971,shift,7.811146033
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,meanlog,4.771397905
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,scale,0.456995766
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,sdlog,0.482651248
MS:1002523,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,shift,2.795400299
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,meanlog,4.267740111
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,scale,0.695181252
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,sdlog,0.756246794
MS:1002791,"11,12-DHET{d11}",[M-H]1-,m/z 58.0057,shift,-8.947879619
MS:1002523,"11,12-DHET{d11}",[M-H]1-,precursor,meanlog,5.417865189
MS:1002523,"11,12-DHET{d11}",[M-H]1-,precursor,model,dlnormPar
MS:1002523,"11,12-DHET{d11}",[M-H]1-,precursor,scale,1.527905507
MS:1002523,"11,12-DHET{d11}",[M-H]1-,precursor,sdlog,0.036849136
MS:1002523,"11,12-DHET{d11}",[M-H]1-,precursor,shift,212.4526776
MS:1002791,"11,12-DHET{d11}",[M-H]1-,precursor,meanlog,4.284789379
MS:1002791,"11,12-DHET{d11}",[M-H]1-,precursor,model,dlnormPar
MS:1002791,"11,12-DHET{d11}",[M-H]1-,precursor,scale,1.102616152
MS:1002791,"11,12-DHET{d11}",[M-H]1-,precursor,sdlog,0.073328283
MS:1002791,"11,12-DHET{d11}",[M-H]1-,precursor,shift,63.83897781
MS:1002523,11-HDoHE,[M-H]1-,m/z 121.1022,meanlog,4.570171238
MS:1002523,11-HDoHE,[M-H]1-,m/z 121.1022,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 121.1022,scale,0.273212013
MS:1002523,11-HDoHE,[M-H]1-,m/z 121.1022,sdlog,0.125814368
MS:1002523,11-HDoHE,[M-H]1-,m/z 121.1022,shift,68.5021607
MS:1002791,11-HDoHE,[M-H]1-,m/z 121.1022,meanlog,2.946235973
MS:1002791,11-HDoHE,[M-H]1-,m/z 121.1022,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 121.1022,scale,0.282094222
MS:1002791,11-HDoHE,[M-H]1-,m/z 121.1022,sdlog,0.405645138
MS:1002791,11-HDoHE,[M-H]1-,m/z 121.1022,shift,1.921038286
MS:1002523,11-HDoHE,[M-H]1-,m/z 149.1333,meanlog,5.622804801
MS:1002523,11-HDoHE,[M-H]1-,m/z 149.1333,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 149.1333,scale,0.07820471
MS:1002523,11-HDoHE,[M-H]1-,m/z 149.1333,sdlog,0.048210637
MS:1002523,11-HDoHE,[M-H]1-,m/z 149.1333,shift,250
MS:1002791,11-HDoHE,[M-H]1-,m/z 149.1333,meanlog,2.759710681
MS:1002791,11-HDoHE,[M-H]1-,m/z 149.1333,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 149.1333,scale,0.13993668
MS:1002791,11-HDoHE,[M-H]1-,m/z 149.1333,sdlog,0.853689092
MS:1002791,11-HDoHE,[M-H]1-,m/z 149.1333,shift,-3.349242049
MS:1002523,11-HDoHE,[M-H]1-,m/z 165.0919,meanlog,5.610105512
MS:1002523,11-HDoHE,[M-H]1-,m/z 165.0919,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 165.0919,scale,0.103075833
MS:1002523,11-HDoHE,[M-H]1-,m/z 165.0919,sdlog,0.048703242
MS:1002523,11-HDoHE,[M-H]1-,m/z 165.0919,shift,250
MS:1002791,11-HDoHE,[M-H]1-,m/z 165.0919,meanlog,2.732537842
MS:1002791,11-HDoHE,[M-H]1-,m/z 165.0919,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 165.0919,scale,0.078157284
MS:1002791,11-HDoHE,[M-H]1-,m/z 165.0919,sdlog,0.53450662
MS:1002791,11-HDoHE,[M-H]1-,m/z 165.0919,shift,-1.083714676
MS:1002523,11-HDoHE,[M-H]1-,m/z 194.0946,meanlog,5.598867899
MS:1002523,11-HDoHE,[M-H]1-,m/z 194.0946,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 194.0946,scale,0.038683671
MS:1002523,11-HDoHE,[M-H]1-,m/z 194.0946,sdlog,0.033386775
MS:1002523,11-HDoHE,[M-H]1-,m/z 194.0946,shift,250
MS:1002791,11-HDoHE,[M-H]1-,m/z 194.0946,meanlog,2.966756662
MS:1002791,11-HDoHE,[M-H]1-,m/z 194.0946,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 194.0946,scale,0.058213814
MS:1002791,11-HDoHE,[M-H]1-,m/z 194.0946,sdlog,0.292316722
MS:1002791,11-HDoHE,[M-H]1-,m/z 194.0946,shift,5.806521405
MS:1002523,11-HDoHE,[M-H]1-,m/z 281.2273,meanlog,5.603163098
MS:1002523,11-HDoHE,[M-H]1-,m/z 281.2273,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 281.2273,scale,0.070769943
MS:1002523,11-HDoHE,[M-H]1-,m/z 281.2273,sdlog,0.037949426
MS:1002523,11-HDoHE,[M-H]1-,m/z 281.2273,shift,250
MS:1002791,11-HDoHE,[M-H]1-,m/z 281.2273,meanlog,3.825656589
MS:1002791,11-HDoHE,[M-H]1-,m/z 281.2273,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 281.2273,scale,0.052123408
MS:1002791,11-HDoHE,[M-H]1-,m/z 281.2273,sdlog,0.148196473
MS:1002791,11-HDoHE,[M-H]1-,m/z 281.2273,shift,32.00966265
MS:1002523,11-HDoHE,[M-H]1-,m/z 299.2378,meanlog,5.595350516
MS:1002523,11-HDoHE,[M-H]1-,m/z 299.2378,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 299.2378,scale,0.019561105
MS:1002523,11-HDoHE,[M-H]1-,m/z 299.2378,sdlog,0.033791754
MS:1002523,11-HDoHE,[M-H]1-,m/z 299.2378,shift,250
MS:1002791,11-HDoHE,[M-H]1-,m/z 299.2378,meanlog,10
MS:1002791,11-HDoHE,[M-H]1-,m/z 299.2378,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 299.2378,scale,0.656345844
MS:1002791,11-HDoHE,[M-H]1-,m/z 299.2378,sdlog,3.623123524
MS:1002791,11-HDoHE,[M-H]1-,m/z 299.2378,shift,-9.999398968
MS:1002523,11-HDoHE,[M-H]1-,m/z 325.2171,meanlog,5.58068441
MS:1002523,11-HDoHE,[M-H]1-,m/z 325.2171,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 325.2171,scale,0.044423953
MS:1002523,11-HDoHE,[M-H]1-,m/z 325.2171,sdlog,0.035843251
MS:1002523,11-HDoHE,[M-H]1-,m/z 325.2171,shift,250
MS:1002791,11-HDoHE,[M-H]1-,m/z 325.2171,meanlog,3.507374969
MS:1002791,11-HDoHE,[M-H]1-,m/z 325.2171,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 325.2171,scale,0.03943671
MS:1002791,11-HDoHE,[M-H]1-,m/z 325.2171,sdlog,0.193753838
MS:1002791,11-HDoHE,[M-H]1-,m/z 325.2171,shift,23.98690452
MS:1002523,11-HDoHE,[M-H]1-,m/z 59.0139,meanlog,4.417771937
MS:1002523,11-HDoHE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 59.0139,scale,0.468465783
MS:1002523,11-HDoHE,[M-H]1-,m/z 59.0139,sdlog,0.371911674
MS:1002523,11-HDoHE,[M-H]1-,m/z 59.0139,shift,2.096856766
MS:1002791,11-HDoHE,[M-H]1-,m/z 59.0139,meanlog,4.05217221
MS:1002791,11-HDoHE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 59.0139,scale,0.688716201
MS:1002791,11-HDoHE,[M-H]1-,m/z 59.0139,sdlog,0.547805081
MS:1002791,11-HDoHE,[M-H]1-,m/z 59.0139,shift,-4.938046048
MS:1002523,11-HDoHE,[M-H]1-,m/z 95.0502,meanlog,4.461187289
MS:1002523,11-HDoHE,[M-H]1-,m/z 95.0502,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,m/z 95.0502,scale,0.157651838
MS:1002523,11-HDoHE,[M-H]1-,m/z 95.0502,sdlog,0.279105937
MS:1002523,11-HDoHE,[M-H]1-,m/z 95.0502,shift,22.52444106
MS:1002791,11-HDoHE,[M-H]1-,m/z 95.0502,meanlog,4.011057101
MS:1002791,11-HDoHE,[M-H]1-,m/z 95.0502,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,m/z 95.0502,scale,0.117028026
MS:1002791,11-HDoHE,[M-H]1-,m/z 95.0502,sdlog,0.429549137
MS:1002791,11-HDoHE,[M-H]1-,m/z 95.0502,shift,7.580845367
MS:1002523,11-HDoHE,[M-H]1-,precursor,meanlog,3.596950637
MS:1002523,11-HDoHE,[M-H]1-,precursor,model,dlnormPar
MS:1002523,11-HDoHE,[M-H]1-,precursor,scale,0.551485681
MS:1002523,11-HDoHE,[M-H]1-,precursor,sdlog,0.14052443
MS:1002523,11-HDoHE,[M-H]1-,precursor,shift,23.78054084
MS:1002791,11-HDoHE,[M-H]1-,precursor,meanlog,1.404270743
MS:1002791,11-HDoHE,[M-H]1-,precursor,model,dlnormPar
MS:1002791,11-HDoHE,[M-H]1-,precursor,scale,0.142604657
MS:1002791,11-HDoHE,[M-H]1-,precursor,sdlog,0.590551414
MS:1002791,11-HDoHE,[M-H]1-,precursor,shift,-6.380040179
MS:1002523,11-HETE,[M-H]1-,m/z 149.0970,meanlog,5.301307293
MS:1002523,11-HETE,[M-H]1-,m/z 149.0970,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 149.0970,scale,0.116129153
MS:1002523,11-HETE,[M-H]1-,m/z 149.0970,sdlog,0.069970664
MS:1002523,11-HETE,[M-H]1-,m/z 149.0970,shift,146.9981951
MS:1002791,11-HETE,[M-H]1-,m/z 149.0970,meanlog,4.528291334
MS:1002791,11-HETE,[M-H]1-,m/z 149.0970,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 149.0970,scale,0.07624715
MS:1002791,11-HETE,[M-H]1-,m/z 149.0970,sdlog,0.101530679
MS:1002791,11-HETE,[M-H]1-,m/z 149.0970,shift,61.49148569
MS:1002523,11-HETE,[M-H]1-,m/z 167.1076,meanlog,5.507306458
MS:1002523,11-HETE,[M-H]1-,m/z 167.1076,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 167.1076,scale,0.734766459
MS:1002523,11-HETE,[M-H]1-,m/z 167.1076,sdlog,0.060074844
MS:1002523,11-HETE,[M-H]1-,m/z 167.1076,shift,212.9898459
MS:1002791,11-HETE,[M-H]1-,m/z 167.1076,meanlog,4.962597177
MS:1002791,11-HETE,[M-H]1-,m/z 167.1076,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 167.1076,scale,0.73885521
MS:1002791,11-HETE,[M-H]1-,m/z 167.1076,sdlog,0.06794152
MS:1002791,11-HETE,[M-H]1-,m/z 167.1076,shift,124.3289321
MS:1002523,11-HETE,[M-H]1-,m/z 195.1025,meanlog,4.800487197
MS:1002523,11-HETE,[M-H]1-,m/z 195.1025,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 195.1025,scale,0.011026344
MS:1002523,11-HETE,[M-H]1-,m/z 195.1025,sdlog,0.084949157
MS:1002523,11-HETE,[M-H]1-,m/z 195.1025,shift,91.88406082
MS:1002791,11-HETE,[M-H]1-,m/z 195.1025,meanlog,3.661316081
MS:1002791,11-HETE,[M-H]1-,m/z 195.1025,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 195.1025,scale,0.022763291
MS:1002791,11-HETE,[M-H]1-,m/z 195.1025,sdlog,0.589297037
MS:1002791,11-HETE,[M-H]1-,m/z 195.1025,shift,8.60626091
MS:1002523,11-HETE,[M-H]1-,m/z 257.2273,meanlog,5.630608781
MS:1002523,11-HETE,[M-H]1-,m/z 257.2273,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 257.2273,scale,0.012453172
MS:1002523,11-HETE,[M-H]1-,m/z 257.2273,sdlog,0.038485048
MS:1002523,11-HETE,[M-H]1-,m/z 257.2273,shift,250
MS:1002791,11-HETE,[M-H]1-,m/z 257.2273,meanlog,10
MS:1002791,11-HETE,[M-H]1-,m/z 257.2273,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 257.2273,scale,0.68913185
MS:1002791,11-HETE,[M-H]1-,m/z 257.2273,sdlog,3.562680275
MS:1002791,11-HETE,[M-H]1-,m/z 257.2273,shift,-9.996852018
MS:1002523,11-HETE,[M-H]1-,m/z 275.2377,meanlog,5.620165091
MS:1002523,11-HETE,[M-H]1-,m/z 275.2377,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 275.2377,scale,0.018734814
MS:1002523,11-HETE,[M-H]1-,m/z 275.2377,sdlog,0.03395887
MS:1002523,11-HETE,[M-H]1-,m/z 275.2377,shift,250
MS:1002791,11-HETE,[M-H]1-,m/z 275.2377,meanlog,2.874927307
MS:1002791,11-HETE,[M-H]1-,m/z 275.2377,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 275.2377,scale,0.017831363
MS:1002791,11-HETE,[M-H]1-,m/z 275.2377,sdlog,0.478909579
MS:1002791,11-HETE,[M-H]1-,m/z 275.2377,shift,-0.206590216
MS:1002523,11-HETE,[M-H]1-,m/z 301.2173,meanlog,5.60942985
MS:1002523,11-HETE,[M-H]1-,m/z 301.2173,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 301.2173,scale,0.038043583
MS:1002523,11-HETE,[M-H]1-,m/z 301.2173,sdlog,0.037444865
MS:1002523,11-HETE,[M-H]1-,m/z 301.2173,shift,250
MS:1002791,11-HETE,[M-H]1-,m/z 301.2173,meanlog,2.505741982
MS:1002791,11-HETE,[M-H]1-,m/z 301.2173,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 301.2173,scale,0.028067805
MS:1002791,11-HETE,[M-H]1-,m/z 301.2173,sdlog,0.571715829
MS:1002791,11-HETE,[M-H]1-,m/z 301.2173,shift,-3.977092436
MS:1002523,11-HETE,[M-H]1-,m/z 59.0139,meanlog,4.765677309
MS:1002523,11-HETE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,m/z 59.0139,scale,0.317150807
MS:1002523,11-HETE,[M-H]1-,m/z 59.0139,sdlog,0.181135462
MS:1002523,11-HETE,[M-H]1-,m/z 59.0139,shift,44.49245686
MS:1002791,11-HETE,[M-H]1-,m/z 59.0139,meanlog,3.791611433
MS:1002791,11-HETE,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,m/z 59.0139,scale,0.561568006
MS:1002791,11-HETE,[M-H]1-,m/z 59.0139,sdlog,0.762072786
MS:1002791,11-HETE,[M-H]1-,m/z 59.0139,shift,-13.6207646
MS:1002523,11-HETE,[M-H]1-,precursor,meanlog,3.212288378
MS:1002523,11-HETE,[M-H]1-,precursor,model,dlnormPar
MS:1002523,11-HETE,[M-H]1-,precursor,scale,1.010977953
MS:1002523,11-HETE,[M-H]1-,precursor,sdlog,0.296861539
MS:1002523,11-HETE,[M-H]1-,precursor,shift,10.28201045
MS:1002791,11-HETE,[M-H]1-,precursor,meanlog,2.601814771
MS:1002791,11-HETE,[M-H]1-,precursor,model,dlnormPar
MS:1002791,11-HETE,[M-H]1-,precursor,scale,0.906517131
MS:1002791,11-HETE,[M-H]1-,precursor,sdlog,0.341528573
MS:1002791,11-HETE,[M-H]1-,precursor,shift,5.642340099
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,meanlog,5.734685904
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,scale,0.029920871
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,sdlog,0.046586479
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 113.0971,shift,250
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 113.0971,meanlog,5.987111635
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 113.0971,model,dlnormPar
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 113.0971,scale,2
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 113.0971,sdlog,0.113686736
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 113.0971,shift,250
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,meanlog,5.685548299
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,scale,0.034455343
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,sdlog,0.045063369
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 183.1389,shift,250
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 183.1389,meanlog,8.412319928
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 183.1389,model,dlnormPar
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 183.1389,scale,2
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 183.1389,sdlog,1.836566161
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 183.1389,shift,-7.279176075
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,meanlog,5.382237956
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,scale,0.214181747
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,sdlog,0.065758844
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 195.1390,shift,178.4094326
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 195.1390,meanlog,3.903895453
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 195.1390,model,dlnormPar
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 195.1390,scale,0.189512722
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 195.1390,sdlog,0.168173923
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 195.1390,shift,28.67325682
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,meanlog,5.669527222
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,scale,0.171974963
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,sdlog,0.046803861
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 277.2168,shift,250
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 277.2168,meanlog,5.60075908
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 277.2168,model,dlnormPar
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 277.2168,scale,0.143912485
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 277.2168,sdlog,0.027820308
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 277.2168,shift,250
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,meanlog,4.882571307
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,scale,0.075428544
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,sdlog,0.126109883
MS:1002523,12(13)-EpOME,[M-H]1-,m/z 59.0139,shift,66.13278666
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 59.0139,meanlog,7.100567013
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 59.0139,model,dlnormPar
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 59.0139,scale,2
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 59.0139,sdlog,1.313052257
MS:1002791,12(13)-EpOME,[M-H]1-,m/z 59.0139,shift,-7.794556629
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,meanlog,3.38397392
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,model,dlnormPar
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,scale,2
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,sdlog,0.450660945
MS:1002523,12(13)-EpOME,[M-H]1-,precursor,shift,10.62305494
MS:1002791,12(13)-EpOME,[M-H]1-,precursor,meanlog,3.12527645
MS:1002791,12(13)-EpOME,[M-H]1-,precursor,model,dlnormPar
MS:1002791,12(13)-EpOME,[M-H]1-,precursor,scale,2
